,Station ID,AQI,CO,Dew,Humidity,NO2,Pressure,PM10,PM2.5,Temperature,Wind,Month
357,11778,21.0,1.0,26.8,87.4,8.0,999.6,21.0,14.0,29.1,1.0,9.0
358,8767,53.0,9.613503480278425,25.0,74.0,13.50085341365462,973.9535637149028,45.40338983050848,53.0,30.0,2.0,9.0
359,12488,66.85816618911174,4.0,25.0,70.0,13.50085341365462,973.9535637149028,45.40338983050848,63.24061355311356,31.0,4.1,9.0
360,13251,66.85816618911174,6.0,22.5,53.5,13.50085341365462,973.9535637149028,45.40338983050848,63.24061355311356,33.0,0.5,9.0
361,13018,65.0,2.0,23.0,55.0,7.0,973.9535637149028,47.0,65.0,33.0,1.0,9.0
362,8767,156.0,9.613503480278425,27.0,94.0,13.50085341365462,973.9535637149028,45.40338983050848,156.0,28.0,5.6,10.0
363,8641,114.0,0.1,18.0,45.0,6.0,973.9535637149028,45.40338983050848,114.0,31.0,5.6,10.0
364,12488,66.85816618911174,5.0,24.0,91.0,13.50085341365462,973.9535637149028,45.40338983050848,63.24061355311356,25.5,5.4,10.0
365,13251,66.85816618911174,10.0,27.0,91.0,13.50085341365462,973.9535637149028,45.40338983050848,63.24061355311356,28.5,2.0,10.0
366,13018,111.0,1.0,19.0,49.5,19.0,973.9535637149028,65.0,111.0,30.5,4.1,10.0
367,8767,17.0,9.613503480278425,25.0,76.5,13.50085341365462,973.9535637149028,45.40338983050848,17.0,29.5,4.6,10.0
368,8641,46.0,0.1,23.0,100.0,7.8,973.9535637149028,45.40338983050848,46.0,23.0,4.3,10.0
369,12488,66.85816618911174,5.0,25.0,76.5,13.50085341365462,973.9535637149028,45.40338983050848,63.24061355311356,29.5,0.7,10.0
370,13018,13.0,2.0,24.0,100.0,5.0,973.9535637149028,8.0,13.0,24.0,4.1,10.0
371,13026,21.0,3.0,23.0,100.0,14.0,973.9535637149028,9.0,21.0,23.0,4.1,10.0
372,13020,54.0,6.0,24.0,100.0,20.0,973.9535637149028,32.0,54.0,24.0,3.6,10.0
373,13014,66.85816618911174,3.0,24.0,100.0,13.50085341365462,973.9535637149028,15.0,22.0,24.0,5.6,10.0
374,8767,30.0,9.613503480278425,25.0,76.5,13.50085341365462,973.9535637149028,45.40338983050848,30.0,29.5,4.6,10.0
375,8641,50.0,0.1,24.0,100.0,6.0,973.9535637149028,45.40338983050848,50.0,24.0,5.4,10.0
376,13018,16.0,2.0,24.0,100.0,5.0,973.9535637149028,15.0,16.0,24.0,5.4,10.0
377,13026,36.0,4.0,24.0,100.0,15.0,973.9535637149028,28.0,36.0,24.0,5.4,10.0
378,1585,66.85816618911174,3.0,24.5,64.0,1.0,973.9535637149028,45.40338983050848,63.24061355311356,32.0,4.8,10.0
379,8641,53.0,0.1,19.0,100.0,6.9,973.9535637149028,45.40338983050848,53.0,19.0,2.5,10.0
380,13250,66.85816618911174,48.0,19.7,79.3,1.0,973.9535637149028,1.0,12.0,23.5,1.0,10.0
381,13018,40.0,3.0,24.0,100.0,11.0,973.9535637149028,23.0,40.0,24.0,5.4,10.0
382,13026,18.0,4.0,24.0,100.0,13.0,973.9535637149028,12.0,18.0,24.0,5.4,10.0
383,8641,173.0,0.2,24.0,97.0,22.0,973.9535637149028,45.40338983050848,173.0,24.5,2.8,10.0
384,12488,66.85816618911174,11.0,23.0,80.5,13.50085341365462,973.9535637149028,45.40338983050848,63.24061355311356,26.5,2.8,10.0
385,12958,24.0,2.0,21.0,94.0,2.0,973.9535637149028,17.0,24.0,0.5,10.8,10.0
386,13018,75.0,6.0,22.0,100.0,14.0,973.9535637149028,42.0,75.0,22.0,1.0,10.0
387,8767,46.0,9.613503480278425,25.0,70.0,13.50085341365462,973.9535637149028,45.40338983050848,46.0,31.0,3.0,10.0
388,8641,109.0,0.1,11.0,36.0,11.0,973.9535637149028,45.40338983050848,109.0,27.0,1.0,10.0
389,13018,79.0,3.0,12.0,41.0,7.0,973.9535637149028,49.0,79.0,26.0,2.0,10.0
390,8767,82.0,9.613503480278425,23.5,57.0,13.50085341365462,973.9535637149028,45.40338983050848,82.0,33.0,2.3,11.0
391,8641,34.0,0.1,22.0,100.0,6.4,973.9535637149028,45.40338983050848,34.0,22.0,3.0,11.0
392,13018,18.0,5.0,21.0,100.0,6.0,973.9535637149028,10.0,18.0,21.0,2.5,11.0
393,13013,44.0,22.0,21.0,100.0,23.0,973.9535637149028,44.0,40.0,21.0,2.5,11.0
394,8767,9.0,9.613503480278425,24.0,76.0,13.50085341365462,973.9535637149028,45.40338983050848,9.0,28.5,2.0,11.0
395,8641,87.0,0.3,22.0,91.0,19.2,973.9535637149028,45.40338983050848,87.0,23.5,3.6,11.0
396,13012,17.0,1.0,19.0,92.8,2.0,926.1,13.0,17.0,20.2,2.0,11.0
397,13018,62.0,15.0,22.0,94.0,23.0,973.9535637149028,34.0,62.0,23.0,1.5,11.0
398,13017,103.0,21.0,23.0,94.0,44.0,973.9535637149028,72.0,103.0,24.0,2.0,11.0
399,8767,78.0,9.613503480278425,24.0,62.0,13.50085341365462,973.9535637149028,45.40338983050848,78.0,32.0,1.8,11.0
400,13018,41.0,2.0,27.0,97.0,2.0,973.9535637149028,24.0,41.0,27.5,2.3,11.0
401,13026,48.0,3.0,27.0,97.0,7.0,973.9535637149028,48.0,43.0,27.5,2.3,11.0
402,8767,97.0,9.613503480278425,24.0,66.0,13.50085341365462,973.9535637149028,45.40338983050848,97.0,31.0,2.8,11.0
403,13250,66.85816618911174,45.0,15.3,78.1,13.50085341365462,973.9535637149028,1.0,99.2,19.2,2.0,11.0
404,5507,66.85816618911174,9.613503480278425,13.1,74.0,12.0,973.9535637149028,45.40338983050848,63.24061355311356,17.8,2.0,11.0
405,13018,4.0,1.0,6.5,39.5,3.0,973.9535637149028,3.0,4.0,20.5,2.8,11.0
406,1584,11.0,1.0,21.0,94.0,11.0,973.9535637149028,7.0,11.0,22.0,3.0,11.0
407,8767,65.0,9.613503480278425,24.0,66.0,13.50085341365462,973.9535637149028,45.40338983050848,65.0,31.0,3.6,11.0
408,13012,5.0,1.0,19.1,92.3,1.0,924.6,4.0,5.0,20.4,1.0,11.0
409,12957,66.85816618911174,6.0,18.0,93.0,13.50085341365462,973.9535637149028,45.40338983050848,63.24061355311356,19.0,1.0,11.0
410,13018,95.0,3.0,19.0,88.0,11.0,973.9535637149028,51.0,95.0,21.0,1.0,11.0
411,13020,69.0,5.0,18.0,82.0,23.0,973.9535637149028,43.0,69.0,21.0,2.3,11.0
412,8767,114.0,9.613503480278425,25.0,79.0,13.50085341365462,973.9535637149028,45.40338983050848,114.0,29.0,1.5,11.0
413,8641,66.85816618911174,0.2,20.5,97.0,11.9,973.9535637149028,45.40338983050848,158.0,21.0,1.0,11.0
414,12957,66.85816618911174,6.0,20.0,100.0,13.50085341365462,973.9535637149028,45.40338983050848,63.24061355311356,20.0,1.5,11.0
415,13018,149.0,7.0,20.5,100.0,12.0,973.9535637149028,66.0,149.0,20.5,0.2,11.0
416,13019,162.0,7.0,21.0,100.0,24.0,973.9535637149028,86.0,162.0,21.0,1.0,11.0
417,13026,165.0,8.0,17.0,77.0,22.0,973.9535637149028,104.0,165.0,21.0,2.3,11.0
418,13020,159.0,5.0,20.5,100.0,18.0,973.9535637149028,75.0,159.0,20.5,0.2,11.0
419,8767,89.0,9.613503480278425,20.5,69.0,13.50085341365462,973.9535637149028,45.40338983050848,89.0,26.5,3.0,11.0
420,13018,66.85816618911174,4.0,13.0,68.0,9.0,973.9535637149028,34.0,40.0,19.0,1.0,11.0
421,13019,66.85816618911174,13.0,14.0,84.5,58.0,973.9535637149028,76.0,129.0,16.5,2.0,11.0
422,13026,124.0,4.0,14.0,79.5,17.0,973.9535637149028,77.0,124.0,17.5,1.2,11.0
423,13017,150.0,5.0,14.0,84.5,26.0,973.9535637149028,102.0,150.0,16.5,2.0,11.0
424,13020,98.0,6.0,14.0,84.5,21.0,973.9535637149028,53.0,98.0,16.5,2.0,11.0
425,13013,135.0,33.0,14.0,84.5,34.0,973.9535637149028,97.0,135.0,16.5,2.0,11.0
426,8767,93.0,9.613503480278425,25.5,85.5,13.50085341365462,973.9535637149028,45.40338983050848,93.0,28.0,1.0,11.0
427,13012,4.0,1.0,20.9,97.0,1.0,923.8,4.0,4.0,21.4,3.0,11.0
428,13018,143.0,6.0,17.0,88.0,16.0,973.9535637149028,72.0,143.0,19.0,1.0,11.0
429,13019,107.0,5.0,17.0,85.0,20.0,973.9535637149028,107.0,89.0,19.5,1.2,11.0
430,13017,168.0,11.0,11.5,46.5,40.0,973.9535637149028,126.0,168.0,23.5,1.0,11.0
431,13020,66.85816618911174,7.0,17.0,85.0,30.0,973.9535637149028,68.0,130.0,19.5,1.2,11.0
