,Station ID,AQI index,Location,Station name,Url,Dominent pollutant,CO,Dew,Humidity,NO2,Pressure,PM10,PM2.5,Temperature,Wind,Data Time S,Data Time Tz,Status,Alert level
608,12958.0,,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,,4.0,19.0,93.0,2.0,973.9535637149028,20.0,26.0,20.0,1.0,2021-03-05 14:00:00,+07:00,#NAME?,#NAME?
609,12957.0,38.00,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.0,18.5,90.5,12.0,973.9535637149028,25.0,38.0,20.0,1.2,2021-03-05 14:00:00,+07:00,#NAME?,#NAME?
610,13015.0,118.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,22.0,19.0,93.0,25.0,973.9535637149028,85.0,118.0,20.0,1.0,2021-03-05 14:00:00,+07:00,#NAME?,#NAME?
611,13018.0,84.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,8.0,19.0,93.0,13.0,973.9535637149028,58.0,84.0,20.0,1.0,2021-03-05 14:00:00,+07:00,#NAME?,#NAME?
612,13019.0,100.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,9.0,18.5,90.5,22.0,973.9535637149028,61.0,100.0,20.0,1.2,2021-03-05 13:00:00,+07:00,#NAME?,#NAME?
613,13026.0,86.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,10.0,19.0,93.0,19.0,973.9535637149028,69.0,86.0,20.0,1.0,2021-03-05 14:00:00,+07:00,#NAME?,#NAME?
614,1584.0,,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,,9.0,22.0,76.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,26.5,1.8,2021-03-03 09:00:00,+07:00,#NAME?,#NAME?
615,1585.0,,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,1.0,21.0,62.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,29.0,5.1,2021-03-05 14:00:00,+07:00,#NAME?,#NAME?
616,13017.0,111.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,15.0,19.0,93.0,19.0,973.9535637149028,80.0,111.0,20.0,1.0,2021-03-05 14:00:00,+07:00,#NAME?,#NAME?
617,13020.0,86.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,9.0,19.0,93.0,18.0,973.9535637149028,73.0,86.0,20.0,1.0,2021-03-05 14:00:00,+07:00,#NAME?,#NAME?
618,13013.0,115.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,12.0,19.0,93.0,18.0,973.9535637149028,76.0,115.0,20.0,1.0,2021-03-05 14:00:00,+07:00,#NAME?,#NAME?
619,13014.0,96.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,9.0,19.0,93.0,13.500853413654617,973.9535637149028,58.0,96.0,20.0,1.0,2021-03-05 14:00:00,+07:00,#NAME?,#NAME?
620,13252.0,109.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,9.613503480278421,18.3,70.9,13.500853413654617,982.9,109.0,47.0,23.9,3.0,2021-03-05 15:00:00,+07:00,#NAME?,#NAME?
621,8767.0,82.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,9.613503480278421,15.0,30.0,13.500853413654617,973.9535637149028,45.40338983050848,82.0,35.0,2.5,2021-03-08 15:00:00,+07:00,#NAME?,#NAME?
622,8688.0,153.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,9.613503480278421,22.0,88.0,13.500853413654617,973.9535637149028,45.40338983050848,63.240613553113555,24.0,4.1,2021-03-08 15:00:00,+07:00,#NAME?,#NAME?
623,8641.0,139.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.2,22.0,88.0,7.4,973.9535637149028,45.40338983050848,139.0,24.0,4.1,2021-03-08 15:00:00,+07:00,#NAME?,#NAME?
624,13012.0,24.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.0,15.7,40.8,6.0,927.4,20.0,24.0,30.5,2.0,2021-03-08 15:00:00,+07:00,#NAME?,#NAME?
625,12488.0,13.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm10,4.0,23.0,74.0,13.500853413654617,973.9535637149028,13.0,6.0,28.0,6.9,2021-03-08 15:00:00,+07:00,#NAME?,#NAME?
626,13251.0,1.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.0,19.0,73.0,50.0,973.9535637149028,1.0,1.0,24.0,3.6,2021-02-26 15:00:00,+07:00,#NAME?,#NAME?
627,12976.0,,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,,4.0,21.0,88.0,8.0,973.9535637149028,45.40338983050848,63.240613553113555,23.0,3.6,2021-03-08 14:00:00,+07:00,#NAME?,#NAME?
628,13250.0,30.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,40.0,19.8,69.5,3.0,973.9535637149028,10.0,30.0,25.8,3.0,2021-03-08 15:00:00,+07:00,#NAME?,#NAME?
629,5507.0,35.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,9.613503480278421,21.0,98.8,13.500853413654617,973.9535637149028,19.0,35.0,21.2,1.0,2021-03-08 14:00:00,+07:00,#NAME?,#NAME?
630,11778.0,31.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,6.0,21.0,98.8,17.0,973.9535637149028,21.0,31.0,21.2,1.0,2021-03-08 14:00:00,+07:00,#NAME?,#NAME?
631,12958.0,,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,,3.0,21.0,88.0,2.0,973.9535637149028,20.0,26.0,23.0,3.6,2021-03-08 14:00:00,+07:00,#NAME?,#NAME?
632,12957.0,,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.0,21.5,91.0,12.0,973.9535637149028,44.0,73.0,23.0,3.8,2021-03-08 15:00:00,+07:00,#NAME?,#NAME?
633,13015.0,116.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,30.0,21.5,91.0,24.0,973.9535637149028,76.0,116.0,23.0,3.8,2021-03-08 14:00:00,+07:00,#NAME?,#NAME?
634,13018.0,,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.0,22.0,88.0,9.0,973.9535637149028,14.0,19.0,24.0,4.1,2021-03-08 14:00:00,+07:00,#NAME?,#NAME?
635,13019.0,97.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,7.0,21.5,91.0,20.0,973.9535637149028,59.0,97.0,23.0,3.8,2021-03-08 14:00:00,+07:00,#NAME?,#NAME?
636,13026.0,121.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,9.0,21.5,91.0,16.0,973.9535637149028,87.0,121.0,23.0,3.8,2021-03-08 14:00:00,+07:00,#NAME?,#NAME?
637,1584.0,,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,,9.0,22.0,76.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,26.5,1.8,2021-03-03 09:00:00,+07:00,#NAME?,#NAME?
638,1585.0,,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,2.0,22.0,65.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,29.0,7.7,2021-03-08 14:00:00,+07:00,#NAME?,#NAME?
639,13017.0,131.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,12.0,22.0,88.0,17.0,973.9535637149028,81.0,131.0,24.0,4.1,2021-03-08 14:00:00,+07:00,#NAME?,#NAME?
640,13020.0,,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,5.0,21.5,91.0,8.0,973.9535637149028,37.0,52.0,23.0,3.8,2021-03-08 14:00:00,+07:00,#NAME?,#NAME?
641,13013.0,135.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,18.0,22.0,88.0,23.0,973.9535637149028,82.0,135.0,24.0,4.1,2021-03-08 14:00:00,+07:00,#NAME?,#NAME?
642,13014.0,122.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,9.0,21.5,91.0,13.500853413654617,973.9535637149028,66.0,122.0,23.0,3.8,2021-03-08 14:00:00,+07:00,#NAME?,#NAME?
643,13252.0,9.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,9.613503480278421,17.8,77.1,13.500853413654617,988.0,9.0,6.0,22.0,1.0,2021-03-08 15:00:00,+07:00,#NAME?,#NAME?
644,8767.0,78.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,9.613503480278421,20.0,61.0,13.500853413654617,973.9535637149028,45.40338983050848,78.0,28.0,3.6,2021-03-14 19:00:00,+07:00,#NAME?,#NAME?
645,8688.0,111.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,9.613503480278421,19.0,69.0,13.500853413654617,973.9535637149028,45.40338983050848,63.240613553113555,25.0,4.1,2021-03-14 19:00:00,+07:00,#NAME?,#NAME?
646,8641.0,119.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,19.0,69.0,7.8,973.9535637149028,45.40338983050848,119.0,25.0,4.1,2021-03-14 19:00:00,+07:00,#NAME?,#NAME?
647,13012.0,58.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.0,15.4,41.9,5.0,925.0,44.0,58.0,29.7,3.0,2021-03-14 19:00:00,+07:00,#NAME?,#NAME?
648,12488.0,45.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm10,5.0,21.5,80.5,13.500853413654617,973.9535637149028,45.0,35.0,25.0,5.4,2021-03-14 19:00:00,+07:00,#NAME?,#NAME?
649,13251.0,1.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.0,19.0,73.0,50.0,973.9535637149028,1.0,1.0,24.0,3.6,2021-02-26 15:00:00,+07:00,#NAME?,#NAME?
650,12976.0,,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,,3.0,19.0,69.0,8.0,973.9535637149028,45.40338983050848,63.240613553113555,25.0,4.1,2021-03-14 19:00:00,+07:00,#NAME?,#NAME?
651,13250.0,47.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,34.0,20.2,68.0,3.0,973.9535637149028,7.0,47.0,26.6,4.0,2021-03-14 15:00:00,+07:00,#NAME?,#NAME?
652,5507.0,35.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,9.613503480278421,22.8,84.5,13.500853413654617,998.5,21.0,35.0,25.6,2.0,2021-03-14 18:00:00,+07:00,#NAME?,#NAME?
653,11778.0,28.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,4.0,21.8,86.5,9.0,973.9535637149028,21.0,28.0,24.2,2.0,2021-03-14 11:00:00,+07:00,#NAME?,#NAME?
654,12958.0,,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,,2.0,19.0,65.0,8.0,973.9535637149028,45.40338983050848,63.240613553113555,26.0,3.6,2021-03-12 12:00:00,+07:00,#NAME?,#NAME?
655,12957.0,69.00,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.0,19.0,69.0,3.0,973.9535637149028,49.0,69.0,25.0,4.1,2021-03-14 19:00:00,+07:00,#NAME?,#NAME?
656,13015.0,88.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,37.0,18.0,61.0,23.0,973.9535637149028,68.0,88.0,26.0,3.6,2021-03-14 18:00:00,+07:00,#NAME?,#NAME?
657,13018.0,65.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,5.0,18.0,61.0,10.0,973.9535637149028,45.0,65.0,26.0,3.6,2021-03-14 18:00:00,+07:00,#NAME?,#NAME?
658,13019.0,70.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,7.0,18.0,61.0,36.0,973.9535637149028,56.0,70.0,26.0,3.6,2021-03-14 18:00:00,+07:00,#NAME?,#NAME?
659,13026.0,82.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,3.0,18.0,61.0,21.0,973.9535637149028,57.0,82.0,26.0,3.6,2021-03-14 18:00:00,+07:00,#NAME?,#NAME?
660,1584.0,,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,,4.0,21.0,78.0,11.0,973.9535637149028,45.40338983050848,63.240613553113555,25.0,1.5,2021-03-14 19:00:00,+07:00,#NAME?,#NAME?
661,1585.0,,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,2.0,21.0,73.0,2.0,973.9535637149028,45.40338983050848,63.240613553113555,26.0,7.7,2021-03-14 19:00:00,+07:00,#NAME?,#NAME?
662,13017.0,91.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,12.0,18.0,61.0,20.0,973.9535637149028,71.0,91.0,26.0,3.6,2021-03-14 18:00:00,+07:00,#NAME?,#NAME?
663,13020.0,62.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,8.0,18.0,61.0,10.0,973.9535637149028,47.0,62.0,26.0,3.6,2021-03-14 18:00:00,+07:00,#NAME?,#NAME?
664,13013.0,86.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,14.0,18.0,61.0,20.0,973.9535637149028,68.0,86.0,26.0,3.6,2021-03-14 18:00:00,+07:00,#NAME?,#NAME?
665,13014.0,70.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,6.0,18.0,61.0,13.500853413654617,973.9535637149028,54.0,70.0,26.0,3.6,2021-03-14 18:00:00,+07:00,#NAME?,#NAME?
666,13252.0,,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,,9.613503480278421,18.5,69.7,13.500853413654617,982.7,2.0,1.0,24.4,5.0,2021-03-14 19:00:00,+07:00,#NAME?,#NAME?
667,8767.0,78.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,9.613503480278421,22.0,55.0,13.500853413654617,973.9535637149028,45.40338983050848,78.0,32.0,5.6,2021-03-16 15:00:00,+07:00,#NAME?,#NAME?
668,8688.0,105.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,9.613503480278421,22.0,88.0,13.500853413654617,973.9535637149028,45.40338983050848,63.240613553113555,24.0,4.1,2021-03-16 15:00:00,+07:00,#NAME?,#NAME?
669,8641.0,80.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,22.5,91.0,6.9,973.9535637149028,45.40338983050848,80.0,24.0,4.6,2021-03-16 15:00:00,+07:00,#NAME?,#NAME?
670,13012.0,104.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,5.0,19.4,59.6,15.0,923.6,60.0,104.0,28.0,4.0,2021-03-16 15:00:00,+07:00,#NAME?,#NAME?
671,12488.0,30.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm10,6.0,23.0,72.0,13.500853413654617,973.9535637149028,30.0,32.0,28.5,5.4,2021-03-16 14:00:00,+07:00,#NAME?,#NAME?
672,13251.0,1.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.0,19.0,73.0,50.0,973.9535637149028,1.0,1.0,24.0,3.6,2021-02-26 15:00:00,+07:00,#NAME?,#NAME?
673,12976.0,,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,,3.0,23.0,94.0,8.0,973.9535637149028,45.40338983050848,63.240613553113555,24.0,3.6,2021-03-16 14:00:00,+07:00,#NAME?,#NAME?
674,13250.0,29.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,32.0,21.6,100.0,6.0,973.9535637149028,7.0,29.0,21.6,1.0,2021-03-15 05:00:00,+07:00,#NAME?,#NAME?
675,5507.0,24.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,9.613503480278421,22.4,87.1,13.500853413654617,998.2,13.0,24.0,24.7,2.0,2021-03-16 14:00:00,+07:00,#NAME?,#NAME?
676,11778.0,22.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,4.0,22.4,87.1,7.0,998.2,15.0,22.0,24.7,2.0,2021-03-16 14:00:00,+07:00,#NAME?,#NAME?
677,12958.0,,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,,2.0,19.0,65.0,8.0,973.9535637149028,45.40338983050848,63.240613553113555,26.0,3.6,2021-03-12 12:00:00,+07:00,#NAME?,#NAME?
678,12957.0,55.00,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.0,22.0,88.0,8.0,973.9535637149028,39.0,55.0,24.0,4.1,2021-03-16 15:00:00,+07:00,#NAME?,#NAME?
679,13015.0,57.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,27.0,22.5,88.5,29.0,973.9535637149028,52.0,57.0,24.5,3.6,2021-03-16 14:00:00,+07:00,#NAME?,#NAME?
680,13018.0,52.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,3.0,22.5,88.5,5.0,973.9535637149028,37.0,52.0,24.5,3.6,2021-03-16 14:00:00,+07:00,#NAME?,#NAME?
681,13019.0,91.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,8.0,22.0,88.0,24.0,973.9535637149028,57.0,91.0,24.0,4.1,2021-03-16 14:00:00,+07:00,#NAME?,#NAME?
682,13026.0,66.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,5.0,22.5,88.5,15.0,973.9535637149028,56.0,66.0,24.5,3.6,2021-03-16 14:00:00,+07:00,#NAME?,#NAME?
683,1584.0,,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,,2.0,22.0,69.0,11.0,973.9535637149028,45.40338983050848,63.240613553113555,28.0,3.0,2021-03-16 15:00:00,+07:00,#NAME?,#NAME?
684,1585.0,,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,2.0,22.0,69.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,28.0,6.6,2021-03-16 15:00:00,+07:00,#NAME?,#NAME?
685,13017.0,97.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,6.0,22.0,88.0,12.0,973.9535637149028,67.0,97.0,24.0,4.1,2021-03-16 14:00:00,+07:00,#NAME?,#NAME?
686,13020.0,40.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,2.0,22.0,88.0,4.0,973.9535637149028,31.0,40.0,24.0,4.1,2021-03-16 14:00:00,+07:00,#NAME?,#NAME?
687,13013.0,105.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,10.0,22.5,88.5,14.0,973.9535637149028,73.0,105.0,24.5,3.6,2021-03-16 14:00:00,+07:00,#NAME?,#NAME?
688,13014.0,91.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,7.0,22.0,88.0,13.500853413654617,973.9535637149028,59.0,91.0,24.0,4.1,2021-03-16 14:00:00,+07:00,#NAME?,#NAME?
689,13252.0,150.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,9.613503480278421,20.6,75.7,13.500853413654617,982.7,150.0,87.0,25.2,3.0,2021-03-16 15:00:00,+07:00,#NAME?,#NAME?
690,8767.0,59.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,9.613503480278421,21.0,46.0,13.500853413654617,973.9535637149028,45.40338983050848,59.0,34.0,4.6,2021-03-24 15:00:00,+07:00,#NAME?,#NAME?
691,8688.0,160.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,9.613503480278421,13.0,60.0,13.500853413654617,973.9535637149028,45.40338983050848,160.0,21.0,2.0,2021-03-24 15:00:00,+07:00,#NAME?,#NAME?
692,8641.0,190.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,13.0,60.0,9.2,973.9535637149028,45.40338983050848,190.0,21.0,2.0,2021-03-24 15:00:00,+07:00,#NAME?,#NAME?
693,13012.0,14.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,3.0,18.2,45.4,7.0,923.6,14.0,11.0,31.4,5.0,2021-03-24 15:00:00,+07:00,#NAME?,#NAME?
